,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
1016,True,https://www.amazon.com/Commercial-Real-Estate/b?ie=UTF8&node=8493774011,Kindle Store,Kindle eBooks,Business & Money,Real Estate,Commercial,,,,
1017,True,https://www.amazon.com/Real-Estate-Investments/b?ie=UTF8&node=154933011,Kindle Store,Kindle eBooks,Business & Money,Real Estate,Commercial,Investments,,,
1018,True,https://www.amazon.com/Real-Estate-Law/b?ie=UTF8&node=8493775011,Kindle Store,Kindle eBooks,Business & Money,Real Estate,Commercial,Law,,,
1019,True,https://www.amazon.com/Mortgages/b?ie=UTF8&node=154934011,Kindle Store,Kindle eBooks,Business & Money,Real Estate,Commercial,Mortgages,,,
1020,True,https://www.amazon.com/Real-Estate-Sales/b?ie=UTF8&node=154935011,Kindle Store,Kindle eBooks,Business & Money,Real Estate,Commercial,Sales,,,
1021,True,https://www.amazon.com/Business-Money-Skills/b?ie=UTF8&node=154831011,Kindle Store,Kindle eBooks,Business & Money,Skills,,,,,
1022,True,https://www.amazon.com/Business-Writing-Skills/b?ie=UTF8&node=154998011,Kindle Store,Kindle eBooks,Business & Money,Skills,Business Writing,,,,
1023,True,https://www.amazon.com/Business-Communication-Skills/b?ie=UTF8&node=154832011,Kindle Store,Kindle eBooks,Business & Money,Skills,Communications,,,,
1024,True,https://www.amazon.com/Office-Automation-Skills/b?ie=UTF8&node=8493819011,Kindle Store,Kindle eBooks,Business & Money,Skills,Office Automation,,,,
1025,True,https://www.amazon.com/Office-Management/b?ie=UTF8&node=8493820011,Kindle Store,Kindle eBooks,Business & Money,Skills,Office Management,,,,
1026,True,https://www.amazon.com/Running-Meetings-Presentations/b?ie=UTF8&node=154833011,Kindle Store,Kindle eBooks,Business & Money,Skills,Running Meetings & Presentations,,,,
1027,True,https://www.amazon.com/Secretarial-Aids-Training/b?ie=UTF8&node=158136011,Kindle Store,Kindle eBooks,Business & Money,Skills,Secretarial Aids & Training,,,,
1028,True,https://www.amazon.com/Taxation/b?ie=UTF8&node=154887011,Kindle Store,Kindle eBooks,Business & Money,Taxation,,,,,
1029,True,https://www.amazon.com/Corporate-Taxes/b?ie=UTF8&node=154888011,Kindle Store,Kindle eBooks,Business & Money,Taxation,Corporate,,,,
1030,True,https://www.amazon.com/International-Taxes/b?ie=UTF8&node=154890011,Kindle Store,Kindle eBooks,Business & Money,Taxation,International,,,,
1031,True,https://www.amazon.com/Personal-Taxes/b?ie=UTF8&node=154891011,Kindle Store,Kindle eBooks,Business & Money,Taxation,Personal,,,,
1032,True,https://www.amazon.com/Small-Business-Taxes/b?ie=UTF8&node=8493713011,Kindle Store,Kindle eBooks,Business & Money,Taxation,Small Business,,,,
1033,True,https://www.amazon.com/High-Tech-Businesses/b?ie=UTF8&node=154900011,Kindle Store,Kindle eBooks,Business & Money,Technology,,,,,
1034,True,https://www.amazon.com/Big-Data-Businesses/b?ie=UTF8&node=8493821011,Kindle Store,Kindle eBooks,Business & Money,Technology,Big Data,,,,
1035,True,https://www.amazon.com/Business-Technology-Innovation/b?ie=UTF8&node=8493823011,Kindle Store,Kindle eBooks,Business & Money,Technology,Big Data,Innovation,,,
1036,True,https://www.amazon.com/Mobile-Technology-Businesses/b?ie=UTF8&node=8493824011,Kindle Store,Kindle eBooks,Business & Money,Technology,Big Data,Mobile,,,
1037,True,https://www.amazon.com/Women-Business/b?ie=UTF8&node=154829011,Kindle Store,Kindle eBooks,Business & Money,Women & Business,,,,,
1038,True,https://www.amazon.com/Childrens-Kindle-eBooks/b?ie=UTF8&node=155009011,Kindle Store,Kindle eBooks,Children's eBooks,,,,,,
1039,True,https://www.amazon.com/Action-Adventure-Childrens-Literature-eBooks/b?ie=UTF8&node=155190011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,,,,,
1040,True,https://www.amazon.com/Childrens-Animal-Action-Adventure/b?ie=UTF8&node=10124607011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Animals,,,,
1041,True,https://www.amazon.com/Childrens-Fantasy-Magic-Adventure/b?ie=UTF8&node=10124609011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Fantasy & Magic,,,,
1042,True,https://www.amazon.com/Childrens-Historical-Action-Adventure/b?ie=UTF8&node=10124610011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Historical,,,,
1043,True,https://www.amazon.com/Childrens-Humorous-Action-Adventure/b?ie=UTF8&node=10124611011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Humorous,,,,
1044,True,https://www.amazon.com/Childrens-Interactive-Adventure-eBooks/b?ie=UTF8&node=10124617011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Interactive Adventure,,,,
1045,True,https://www.amazon.com/Childrens-Mystery-Detective-Adventure/b?ie=UTF8&node=10124612011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Mysteries & Detectives,,,,
1046,True,https://www.amazon.com/Childrens-Pirate-Action-Adventure/b?ie=UTF8&node=10124613011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Pirates,,,,
1047,True,https://www.amazon.com/Childrens-Action-Adventure-Sci-Fi-Books/b?ie=UTF8&node=7006701011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Science Fiction,,,,
1048,True,https://www.amazon.com/Childrens-Superhero-Action-Adventure/b?ie=UTF8&node=10124614011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Superheroes,,,,
1049,True,https://www.amazon.com/Childrens-Survival-Story-eBooks/b?ie=UTF8&node=10124615011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,Survival Stories,,,,
1050,True,https://www.amazon.com/Childrens-Activities-Crafts-Games-Books/b?ie=UTF8&node=7090561011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",,,,,
1051,True,https://www.amazon.com/Childrens-Activity-Books/b?ie=UTF8&node=156042011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Activity Books,,,,
1052,True,https://www.amazon.com/Childrens-Cooking-Books/b?ie=UTF8&node=156051011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Cooking,,,,
1053,True,https://www.amazon.com/Childrens-Craft-Hobby-Books/b?ie=UTF8&node=155092011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Crafts & Hobbies,,,,
1054,True,https://www.amazon.com/Childrens-Game-Books/b?ie=UTF8&node=156052011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,,,,
1055,True,https://www.amazon.com/Childrens-Puzzle-Books/b?ie=UTF8&node=156059011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Puzzles,,,
1056,True,https://www.amazon.com/Childrens-Question-Answer-Books/b?ie=UTF8&node=156060011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Questions & Answers,,,
1057,True,https://www.amazon.com/Childrens-Video-Electronic-Game-Books/b?ie=UTF8&node=156062011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Video & Electronic,,,
1058,True,https://www.amazon.com/Childrens-Word-Games-Books/b?ie=UTF8&node=156063011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Word Games,,,
1059,True,https://www.amazon.com/Animals-Childrens-eBooks-Kindle/b?ie=UTF8&node=155010011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,,,,,
1060,True,https://www.amazon.com/Childrens-Bear-Books/b?ie=UTF8&node=155015011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Bears,,,,
1061,True,https://www.amazon.com/Childrens-Bird-Books/b?ie=UTF8&node=155018011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Birds,,,,
1062,True,https://www.amazon.com/Childrens-Cat-Books/b?ie=UTF8&node=155024011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Cats,,,,
1063,True,https://www.amazon.com/Childrens-Dinosaur-Books/b?ie=UTF8&node=155027011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Dinosaurs,,,,
1064,True,https://www.amazon.com/Childrens-Dog-Books/b?ie=UTF8&node=155030011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Dogs,,,,
1065,True,https://www.amazon.com/Childrens-Elephant-Books/b?ie=UTF8&node=155034011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Elephants,,,,
1066,True,https://www.amazon.com/Childrens-Farm-Animal-Books/b?ie=UTF8&node=155037011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Farm Animals,,,,
1067,True,https://www.amazon.com/Childrens-Fish-Marine-Life-eBooks/b?ie=UTF8&node=10124618011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Fish & Marine Life,,,,
1068,True,https://www.amazon.com/Childrens-Fish-Books/b?ie=UTF8&node=155040011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Fish & Marine Life,Fish,,,
1069,True,https://www.amazon.com/Childrens-Marine-Life-Stories/b?ie=UTF8&node=155059011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Fish & Marine Life,Marine Life,,,
1070,True,https://www.amazon.com/Childrens-Fox-Wolf-Books/b?ie=UTF8&node=155043011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Foxes & Wolves,,,,
1071,True,https://www.amazon.com/Childrens-Fox-Books/b?ie=UTF8&node=8288990011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Foxes & Wolves,Foxes,,,
1072,True,https://www.amazon.com/Childrens-Wolf-Books/b?ie=UTF8&node=8288991011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Foxes & Wolves,Wolves,,,
1073,True,https://www.amazon.com/Childrens-Horse-Books/b?ie=UTF8&node=155050011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,Horses,,,,
1074,True,https://www.amazon.com/More-Childrens-Animal-eBooks/b?ie=UTF8&node=10124619011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,,,,
1075,True,https://www.amazon.com/Childrens-Alligator-Crocodile-Books/b?ie=UTF8&node=155011011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Alligators & Crocodiles,,,
1076,True,https://www.amazon.com/Childrens-Ape-Monkey-Books/b?ie=UTF8&node=155012011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Apes & Monkeys,,,
1077,True,https://www.amazon.com/Childrens-Baby-Animals-Books/b?ie=UTF8&node=7090562011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Baby Animals,,,
1078,True,https://www.amazon.com/Childrens-Bug-Spider-Books/b?ie=UTF8&node=155021011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Bugs & Spiders,,,
1079,True,https://www.amazon.com/Childrens-Duck-Books/b?ie=UTF8&node=318463011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Ducks & Other Waterfowl,,,
1080,True,https://www.amazon.com/Childrens-Frog-Toad-Books/b?ie=UTF8&node=155046011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Frogs & Toads,,,
1081,True,https://www.amazon.com/Childrens-Lion-Tiger-Leopard-Books/b?ie=UTF8&node=155053011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,"Lions, Tigers & Leopards",,,
1082,True,https://www.amazon.com/Childrens-Mammal-Books/b?ie=UTF8&node=155056011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Mammals,,,
1083,True,https://www.amazon.com/Childrens-Mice-Small-Animal-Stories/b?ie=UTF8&node=155062011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,"Mice, Hamsters, Guinea Pigs & Squirrels",,,
1084,True,https://www.amazon.com/Childrens-Pet-Books/b?ie=UTF8&node=155066011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Pets,,,
1085,True,https://www.amazon.com/Childrens-Pig-Books/b?ie=UTF8&node=155069011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Pigs,,,
1086,True,https://www.amazon.com/Childrens-Rabbit-Books/b?ie=UTF8&node=155071011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Rabbits,,,
1087,True,https://www.amazon.com/Childrens-Reptile-Amphibian-Books/b?ie=UTF8&node=155074011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Reptiles & Amphibians,,,
1088,True,https://www.amazon.com/Childrens-Turtle-Books/b?ie=UTF8&node=155077011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Turtles,,,
1089,True,https://www.amazon.com/Childrens-Zoo-Books/b?ie=UTF8&node=155078011,Kindle Store,Kindle eBooks,Children's eBooks,Animals,More Animals,Zoos,,,
1090,True,https://www.amazon.com/Childrens-Arts-Music-Photography-Books/b?ie=UTF8&node=155081011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",,,,,
1091,True,https://www.amazon.com/Childrens-Architecture-Books/b?ie=UTF8&node=155082011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Architecture,,,,
1092,True,https://www.amazon.com/Childrens-Art-Books/b?ie=UTF8&node=155083011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,,,,
1093,True,https://www.amazon.com/Childrens-Cartooning-Books/b?ie=UTF8&node=155084011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,Cartooning,,,
1094,True,https://www.amazon.com/Childrens-Drawing-Books/b?ie=UTF8&node=155085011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,Drawing,,,
1095,True,https://www.amazon.com/Childrens-Fashion-Books/b?ie=UTF8&node=155086011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,Fashion,,,
1096,True,https://www.amazon.com/Childrens-Art-History-Books/b?ie=UTF8&node=155089011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,History,,,
1097,True,https://www.amazon.com/Childrens-Painting-Books/b?ie=UTF8&node=155090011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,Painting,,,
1098,True,https://www.amazon.com/Childrens-Sculpture-Books/b?ie=UTF8&node=155091011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Art,Sculpture,,,
1099,True,https://www.amazon.com/Childrens-Music-Books/b?ie=UTF8&node=155093011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Music,,,,
1100,True,https://www.amazon.com/Childrens-Music-Instruction/b?ie=UTF8&node=155098011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Music,Instruction & Study,,,
1101,True,https://www.amazon.com/Childrens-Popular-Music-Books/b?ie=UTF8&node=155100011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Music,Instruction & Study,Popular,,
1102,True,https://www.amazon.com/Childrens-Songbooks/b?ie=UTF8&node=155103011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Music,Instruction & Study,Popular,Songbooks,
1103,True,https://www.amazon.com/Childrens-Performing-Arts-Books/b?ie=UTF8&node=155104011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,,,,
1104,True,https://www.amazon.com/Childrens-Circus-Books/b?ie=UTF8&node=155105011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Circus,,,
1105,True,https://www.amazon.com/Childrens-Dance-Books/b?ie=UTF8&node=155106011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Dance,,,
1106,True,https://www.amazon.com/Childrens-Drama-Theater-Books/b?ie=UTF8&node=155109011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Drama & Theater,,,
1107,True,https://www.amazon.com/Childrens-Plays-Skits-Musicals-Books/b?ie=UTF8&node=155112011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Drama & Theater,"Plays, Skits & Musicals",,
1108,True,https://www.amazon.com/b?ie=UTF8&node=8288725011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Drama & Theater,"Plays, Skits & Musicals",Nonfiction,
1109,True,https://www.amazon.com/Childrens-Film-Books/b?ie=UTF8&node=155114011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Film,,,
1110,True,https://www.amazon.com/Childrens-Television-Radio-Books/b?ie=UTF8&node=155116011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Performing Arts,Television & Radio,,,
1111,True,https://www.amazon.com/Childrens-Photography-Books/b?ie=UTF8&node=155117011,Kindle Store,Kindle eBooks,Children's eBooks,"Arts, Music & Photography",Photography,,,,
1112,True,https://www.amazon.com/Childrens-Biographies/b?ie=UTF8&node=155754011,Kindle Store,Kindle eBooks,Children's eBooks,Biographies,,,,,
1113,True,https://www.amazon.com/Childrens-Art-Biographies/b?ie=UTF8&node=155755011,Kindle Store,Kindle eBooks,Children's eBooks,Biographies,Art,,,,
