select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Shifter-Bushings-Components/zgbs/automotive/15724471,Automotive,Replacement Parts,Transmission & Drive Train,Shifters & Parts,Bushings & Components,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Shifter-Knobs/zgbs/automotive/15724481,Automotive,Replacement Parts,Transmission & Drive Train,Shifters & Parts,Knobs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Spindle-Lock-Nut-Kits/zgbs/automotive/15724501,Automotive,Replacement Parts,Transmission & Drive Train,Spindle Lock Nut Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Spindles/zgbs/automotive/15724511,Automotive,Replacement Parts,Transmission & Drive Train,Spindles,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Splined-Drives/zgbs/automotive/15724521,Automotive,Replacement Parts,Transmission & Drive Train,Splined Drives,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Torque-Converters/zgbs/automotive/15724531,Automotive,Replacement Parts,Transmission & Drive Train,Torque Converters,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transfer-Case-Components/zgbs/automotive/15724541,Automotive,Replacement Parts,Transmission & Drive Train,Transfer Case Components,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transfer-Cases/zgbs/automotive/15724551,Automotive,Replacement Parts,Transmission & Drive Train,Transfer Cases,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Mounts/zgbs/automotive/15724561,Automotive,Replacement Parts,Transmission & Drive Train,Transmission Mounts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmissions-Parts/zgbs/automotive/15724571,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Automatic-Transmission-Assemblies/zgbs/automotive/15724581,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Automatic Transmission Assemblies,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Bands/zgbs/automotive/15724591,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Bands,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Banner-Kits/zgbs/automotive/15724601,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Banner Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Bushings/zgbs/automotive/15724611,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Bushings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Clutch-Plates/zgbs/automotive/15724621,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Clutch Plates,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Cooling-Lines/zgbs/automotive/15724631,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Cooling Lines,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Drive-Chains/zgbs/automotive/15724641,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Drive Chains,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Gaskets/zgbs/automotive/15724661,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Gaskets,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Hard-Parts/zgbs/automotive/15724671,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Hard Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Manual-Transmission-Assemblies/zgbs/automotive/15724681,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Manual Transmission Assemblies,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Modulators/zgbs/automotive/15724701,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Modulators,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Overhaul-Packages/zgbs/automotive/15724711,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Overhaul Packages,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Pans-Drain-Plugs/zgbs/automotive/15724721,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Pans & Drain Plugs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Rebuild-Kits/zgbs/automotive/15724731,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Rebuild Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Sealing-Rings/zgbs/automotive/15724741,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Sealing Rings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Seals-Rings/zgbs/automotive/15724751,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Seals & O-Rings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Shift-Kits/zgbs/automotive/15724761,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Shift Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Solenoids/zgbs/automotive/15724781,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Solenoids,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Kick-Down-Solenoids/zgbs/automotive/15724791,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Solenoids,Kick-Down Solenoids,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Torque-Converter-Lock-Up-Solenoids/zgbs/automotive/15724801,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Solenoids,Torque Converter Lock-Up Solenoids,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Tools/zgbs/automotive/15724811,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Tools,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Valve-Body-Kits/zgbs/automotive/15724821,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Valve Body Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Transmission-Washers/zgbs/automotive/15724831,Automotive,Replacement Parts,Transmission & Drive Train,Transmissions & Parts,Washers,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Joints-Parts/zgbs/automotive/15724841,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Ball-Seat-Repair-Kits/zgbs/automotive/15724851,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,Ball Seat Repair Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Clamps-Straps/zgbs/automotive/15724861,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,Clamps & Straps,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Trunnions/zgbs/automotive/15724881,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,Trunnions,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Joints/zgbs/automotive/15724901,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,Universal Joints,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Universal-Yokes/zgbs/automotive/15724911,Automotive,Replacement Parts,Transmission & Drive Train,Universal Joints & Parts,Yokes,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Window-Regulators-Motors/zgbs/automotive/3095176011,Automotive,Replacement Parts,Window Regulators & Motors,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Manual-Window-Regulators/zgbs/automotive/3095188011,Automotive,Replacement Parts,Window Regulators & Motors,Manual Window Regulators,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Power-Window-Motors/zgbs/automotive/15730471,Automotive,Replacement Parts,Window Regulators & Motors,Power Window Motors,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Power-Window-Regulators/zgbs/automotive/2425148011,Automotive,Replacement Parts,Window Regulators & Motors,Power Window Regulators,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Window-Regulator-Motor-Assemblies/zgbs/automotive/3095189011,Automotive,Replacement Parts,Window Regulators & Motors,Window Regulator & Motor Assemblies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wipers-Washers/zgbs/automotive/15734781,Automotive,Replacement Parts,Windshield Wipers & Washers,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Washer-Pump-Repair-Kits/zgbs/automotive/15734791,Automotive,Replacement Parts,Windshield Wipers & Washers,Windshield Washer Pump Repair Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Washer-Pumps/zgbs/automotive/15734801,Automotive,Replacement Parts,Windshield Wipers & Washers,Windshield Washer Pumps,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Nozzles/zgbs/automotive/318332011,Automotive,Replacement Parts,Windshield Wipers & Washers,Windshield Wiper Nozzles,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Icing-Strips/zgbs/automotive/15734811,Automotive,Replacement Parts,Windshield Wipers & Washers,Wiper De-Icing Strips,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Kits/zgbs/automotive/15734821,Automotive,Replacement Parts,Windshield Wipers & Washers,Wiper Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Wiper-Transmission-Linkage-Assemblies/zgbs/automotive/15734831,Automotive,Replacement Parts,Windshield Wipers & Washers,Wiper Motor Transmission & Linkage Assemblies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wipers/zgbs/automotive/15734841,Automotive,Replacement Parts,Windshield Wipers & Washers,Wipers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Arms/zgbs/automotive/15734851,Automotive,Replacement Parts,Windshield Wipers & Washers,Wipers,Arms,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Blades/zgbs/automotive/15734861,Automotive,Replacement Parts,Windshield Wipers & Washers,Wipers,Blades,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Replacement-Windshield-Wiper-Refills/zgbs/automotive/15735071,Automotive,Replacement Parts,Windshield Wipers & Washers,Wipers,Refills,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Tools-Equipment/zgbs/automotive/15706941,Automotive,Tools & Equipment,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Tools-Equipment/zgbs/automotive/15706951,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Line-Repair-Tools/zgbs/automotive/15706961,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Air Conditioning Line Repair Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Charge-Equipment/zgbs/automotive/15706971,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Charge Equipment,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Conversion-Tools/zgbs/automotive/3152306011,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Conversion Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Diagnostic-Equipment/zgbs/automotive/15706991,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Diagnostic Equipment,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Flushing-Machines/zgbs/automotive/3152307011,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Flushing Machines,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Gauges/zgbs/automotive/15707001,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Gauges,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Leak-Detection-Tools/zgbs/automotive/15707011,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Leak Detection Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Manifolds/zgbs/automotive/15707021,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Manifolds,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Refrigerant-Recovery-Tools/zgbs/automotive/15707031,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Refrigerant Recovery Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Vacuum-Pumps/zgbs/automotive/15707041,Automotive,Tools & Equipment,Air Conditioning Tools & Equipment,Vacuum Pumps,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Applicator-Tools/zgbs/automotive/15707051,Automotive,Tools & Equipment,Applicators,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Tools/zgbs/automotive/15707071,Automotive,Tools & Equipment,Body Repair Tools,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Hammers-Dollies/zgbs/automotive/15707081,Automotive,Tools & Equipment,Body Repair Tools,Body Hammers & Dollies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Chains-Clamps-Hooks/zgbs/automotive/15707101,Automotive,Tools & Equipment,Body Repair Tools,"Chains, Clamps & Hooks",,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Collision-Sets/zgbs/automotive/15707111,Automotive,Tools & Equipment,Body Repair Tools,Collision Repair Sets,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Dent-Removal-Tools/zgbs/automotive/15707121,Automotive,Tools & Equipment,Body Repair Tools,Dent Removal Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Grinders-Polishers/zgbs/automotive/15707131,Automotive,Tools & Equipment,Body Repair Tools,Grinders & Polishers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Paint-Tools-Equipment/zgbs/automotive/15707141,Automotive,Tools & Equipment,Body Repair Tools,Paint Tools & Equipment,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Paint-Masking-Tools/zgbs/automotive/15707161,Automotive,Tools & Equipment,Body Repair Tools,Paint Tools & Equipment,Masking Tools & Equipment,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Paint-Curing-Systems/zgbs/automotive/15707171,Automotive,Tools & Equipment,Body Repair Tools,Paint Tools & Equipment,Paint Curing Systems,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Paint-Spray-Guns/zgbs/automotive/15707181,Automotive,Tools & Equipment,Body Repair Tools,Paint Tools & Equipment,Spray Guns & Accessories,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Panel-Flange-Tools/zgbs/automotive/15707191,Automotive,Tools & Equipment,Body Repair Tools,Panel Flange Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Putty/zgbs/automotive/3097823011,Automotive,Tools & Equipment,Body Repair Tools,Putty,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Sanders/zgbs/automotive/15707211,Automotive,Tools & Equipment,Body Repair Tools,Sanders,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Slide-Hammers/zgbs/automotive/15707221,Automotive,Tools & Equipment,Body Repair Tools,Slide Hammers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Upholstery-Trim-Tools/zgbs/automotive/15707231,Automotive,Tools & Equipment,Body Repair Tools,Upholstery & Trim Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Windshield-Glass-Repair-Tools/zgbs/automotive/15707241,Automotive,Tools & Equipment,Body Repair Tools,Windshield & Glass Repair Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Tools/zgbs/automotive/15707291,Automotive,Tools & Equipment,Brake Tools,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Repair-Adjusting-Tools/zgbs/automotive/15707261,Automotive,Tools & Equipment,Brake Tools,Brake Adjusting Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Repair-Flaring-Tools/zgbs/automotive/15707271,Automotive,Tools & Equipment,Brake Tools,Brake Flaring Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Lathes/zgbs/automotive/15707301,Automotive,Tools & Equipment,Brake Tools,Brake Lathes,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Line-Tools/zgbs/automotive/15707311,Automotive,Tools & Equipment,Brake Tools,Brake Line Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-Repair-Spreading-Tools/zgbs/automotive/15707281,Automotive,Tools & Equipment,Brake Tools,Brake Spreading Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Brake-System-Bleeding-Tools/zgbs/automotive/15707321,Automotive,Tools & Equipment,Brake Tools,Brake System Bleeding Tools,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Bushing-Tools/zgbs/automotive/3097824011,Automotive,Tools & Equipment,Bushing Tools,,,,,
